a pair of scissors and glue stick on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41F8-KjFEoL._AC_SR160,160_.jpg,,
a pair of scissors and a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41F8-KjFEoL._AC_SR160,160_.jpg,,
a man wearing a black shirt and a tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51+YsGOveoL._CR104,0,636,636_UX175.jpg
a man in a black shirt and a tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51+YsGOveoL._CR104,0,636,636_UX175.jpg
a man in a suit and tie holding a cell phone ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51+YsGOveoL._CR104,0,636,636_UX175.jpg
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71ChBhmQziL._AC_UL270_SR240,270_.jpg,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71ChBhmQziL._AC_UL270_SR240,270_.jpg,,
a close up of a pair of scissors with needle handles ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71ChBhmQziL._AC_UL270_SR240,270_.jpg,,
a bag of luggage sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e04.jpg,,,
a bag of luggage sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e04.jpg,,,
a bag of luggage sitting on top of a wooden floor ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e04.jpg,,,
a man holding a nintendo wii game controller ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw-howto-03_en.jpg,,,
a man holding a nintendo wii game controller in his hand ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw-howto-03_en.jpg,,,
a man holding a nintendo wii controller in his hand ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw-howto-03_en.jpg,,,
a man holding a nintendo wii controller in his right hand ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw-howto-03_en.jpg,,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61WKWy8Po1L._AC_UL160_SR160,160_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61WKWy8Po1L._AC_UL160_SR160,160_.jpg,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61WKWy8Po1L._AC_UL160_SR160,160_.jpg,,
a pair of scissors sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61WKWy8Po1L._AC_UL160_SR160,160_.jpg,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61zcrL+NGRL._AC_UL160_SR160,160_.jpg,,
a pair of scissors that are sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61zcrL+NGRL._AC_UL160_SR160,160_.jpg,,
a pair of scissors are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61zcrL+NGRL._AC_UL160_SR160,160_.jpg,,
a pair of scissors sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61xLT7uE0-L._AC_UL270_SR270,270_.jpg,,
a close up of a remote control aimed on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61xLT7uE0-L._AC_UL270_SR270,270_.jpg,,
a pair of scissors sitting on top of a wooden cutting board ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61xLT7uE0-L._AC_UL270_SR270,270_.jpg,,
a bunch of different colored kites in a field ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71j-r7-L87L._AC_UL270_SR270,270_.jpg,,
a bunch of different colored kites in the sky ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71j-r7-L87L._AC_UL270_SR270,270_.jpg,,
a bunch of different types of scissors that are on display ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71j-r7-L87L._AC_UL270_SR270,270_.jpg,,
a man holding a tennis racquet on a tennis court ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51NUZ6Efo8L._US40_.jpg,,,
a man holding a tennis racket on a tennis court ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51NUZ6Efo8L._US40_.jpg,,,
a man holding a tennis racquet on top of a tennis court ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51NUZ6Efo8L._US40_.jpg,,,
a man holding a tennis racquet on top of a tennis ball ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51NUZ6Efo8L._US40_.jpg,,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/513L5PUDnNL._SY625._SX._UX._SY._UY_.jpg,,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/513L5PUDnNL._SY625._SX._UX._SY._UY_.jpg,,,
a close up of a pair of scissors and a glue stick ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/513L5PUDnNL._SY625._SX._UX._SY._UY_.jpg,,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51EGXgRLCiL._AC_UL270_SR188,270_.jpg,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51EGXgRLCiL._AC_UL270_SR188,270_.jpg,,
a close up of a pair of scissors with needle handles ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51EGXgRLCiL._AC_UL270_SR188,270_.jpg,,
a pair of scissors that are sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Qn8gXiPSL._AC_UL270_SR270,270_.jpg,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Qn8gXiPSL._AC_UL270_SR270,270_.jpg,,
a pair of scissors and crochet hooks on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Qn8gXiPSL._AC_UL270_SR270,270_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._UY625_.jpg,,,
a pair of scissors sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._UY625_.jpg,,,
a pair of scissors and glue stick on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._UY625_.jpg,,,
a close up of greenish scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61QiwfXERsL._AC_UL270_SR270,270_.jpg,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61QiwfXERsL._AC_UL270_SR270,270_.jpg,,
a close up of a street sign with a sky background ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61QiwfXERsL._AC_UL270_SR270,270_.jpg,,
a close up of a person holding a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/31eDQOUg4cL._AC_SR160,160_.jpg,,
a close up of a person holding a pair of skis ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/31eDQOUg4cL._AC_SR160,160_.jpg,,
a close up of a street sign with a sky background ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/31eDQOUg4cL._AC_SR160,160_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41JkSqbNt-L._AC_SR160,160_.jpg,,
a pair of scissors sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41JkSqbNt-L._AC_SR160,160_.jpg,,
a pair of scissors sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41JkSqbNt-L._AC_SR160,160_.jpg,,
a pair of scissors sitting on top of a white table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41JkSqbNt-L._AC_SR160,160_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/614AmaC+M0L._AC_UL160_SR160,160_.jpg,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/614AmaC+M0L._AC_UL160_SR160,160_.jpg,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/614AmaC+M0L._AC_UL160_SR160,160_.jpg,,
a pair of scissors sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/614AmaC+M0L._AC_UL160_SR160,160_.jpg,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41WItMSEyDL._AC_SR160,160_.jpg,,
a pair of scissors sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41WItMSEyDL._AC_SR160,160_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41WItMSEyDL._AC_SR160,160_.jpg,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61q46qqQapL._AC_UL115_.jpg,,,
a pair of scissors that are sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61q46qqQapL._AC_UL115_.jpg,,,
a pair of scissors that are on a counter ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61q46qqQapL._AC_UL115_.jpg,,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41pfmaTdQUL._AC_SR160,160_.jpg,,
a pair of scissors that are sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41pfmaTdQUL._AC_SR160,160_.jpg,,
a pair of scissors that are on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41pfmaTdQUL._AC_SR160,160_.jpg,,
a collage of photos showing a collage of photos and a computer ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71kjvBBB-CL._UY625_.jpg,,,
a collage of photos showing a box fort and a box of doughnuts ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71kjvBBB-CL._UY625_.jpg,,,
a collage of photos showing a box fort and a box of donuts ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71kjvBBB-CL._UY625_.jpg,,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41tje+V0BUL._AC_SR160,160_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41tje+V0BUL._AC_SR160,160_.jpg,,
a pair of scissors sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41tje+V0BUL._AC_SR160,160_.jpg,,
a white plate topped with a pile of books ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61rCDqWALsL._AC_UL100_SR100,100_.jpg,,
a white plate topped with a blue and white envelope ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61rCDqWALsL._AC_UL100_SR100,100_.jpg,,
a white plate topped with a book and a book ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61rCDqWALsL._AC_UL100_SR100,100_.jpg,,
a woman in a red dress holding a pink rose ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51lw4IndE1L._US40_.jpg,,,
a woman in a red shirt is holding a pink rose ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51lw4IndE1L._US40_.jpg,,,
a woman in a red shirt is holding a pink and white umbrella ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51lw4IndE1L._US40_.jpg,,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71+XYiByNLL._AC_UL160_SR160,160_.jpg,,
a pair of scissors and tweezers on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71+XYiByNLL._AC_UL160_SR160,160_.jpg,,
a pair of scissors and glue stick on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71+XYiByNLL._AC_UL160_SR160,160_.jpg,,
a close up of a person on a skateboard ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/81qUPIuw+OL._AC_UL270_SR270,270_.jpg,,
a close up of a person holding a cell phone ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/81qUPIuw+OL._AC_UL270_SR270,270_.jpg,,
a close up of a person holding a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/81qUPIuw+OL._AC_UL270_SR270,270_.jpg,,
a close up of a person holding a pair of shoes ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/81qUPIuw+OL._AC_UL270_SR270,270_.jpg,,
